Platform,Title,Level,Price,Language,Rating
Coursera,Introdução à Ciência da Computação com Python Parte 1,Beginner,9.99,Portuguese,5.0
Coursera,Stochastic processes,Beginner,9.99,English,2.0
Coursera,Foundations for Big Data Analysis with SQL,Beginner,9.99,English,5.0
Coursera,"Innovation Through Design: Think, Make, Break, Repeat",Intermediate,9.99,English,5.0
Coursera,Perfect Tenses and Modals,Intermediate,0.0,English,5.0
Coursera,Getting Started with Azure,Beginner,39.99,English,5.0
Coursera,Moralities of Everyday Life,Beginner,9.99,English,5.0
Coursera,Revisão Sistemática e Meta-análise,Advanced,9.99,Portuguese,5.0
Coursera,Introduction to G Suite,Advanced,0.0,English,4.0
Coursera,Aprendiendo a aprender: Poderosas herramientas mentales con las que podrás dominar temas difíciles (Learning How to Learn),Beginner,39.99,Spanish,5.0
Coursera,Building Batch Data Pipelines on GCP,Beginner,39.99,English,1.0
Coursera,Financial Planning for Young Adults,Beginner,0.0,English,5.0
Coursera,Quantitative Methods,Intermediate,0.0,English,3.0
Coursera,"Introduction to Self-Determination Theory: An approach to motivation, development and wellness",Beginner,0.0,English,5.0
Coursera,The Technology of Music Production,Beginner,0.0,English,5.0
Coursera,Code Yourself! An Introduction to Programming,Advanced,49.0,English,5.0
Coursera,Success,Intermediate,0.0,English,5.0
Coursera,Chemicals and Health,All Levels,9.99,English,4.0
Coursera,Improving your statistical inferences,Beginner,9.99,English,5.0
Coursera,How Google does Machine Learning,Beginner,39.99,English,5.0
Coursera,Object-Oriented Design,All Levels,0.0,English,4.0
Coursera,Introduction to Intellectual Property,Beginner,0.0,English,4.0
Coursera,Cost and Economics in Pricing Strategy,Intermediate,39.99,English,5.0
Coursera,Write A Feature Length Screenplay For Film Or Television,Beginner,39.99,English,4.0
Coursera,Marketing Gerencial,Intermediate,0.0,English,5.0
Coursera,Corporate Finance Essentials,Advanced,49.0,English,4.0
Coursera,Information Security: Context and Introduction,Advanced,9.99,English,4.0
Coursera,"Anatomy of the Chest, Abdomen, and Pelvis",Advanced,39.99,English,5.0
Coursera,Introduction to CSS3,Beginner,9.99,English,2.0
Coursera,Applied Data Science Capstone,Beginner,49.0,English,4.0
Coursera,Introduction aux Droits de l’Homme,Intermediate,9.99,French,5.0
Coursera,"Programming Languages, Part A",All Levels,59.0,English,5.0
Coursera,Big History: Connecting Knowledge,All Levels,9.99,English,5.0
Coursera,Leadership in 21st Century Organizations,Beginner,0.0,English,2.0
Coursera,Software Processes and Agile Practices,Intermediate,0.0,English,4.0
Coursera,DevOps Culture and Mindset,All Levels,0.0,English,5.0
Coursera,Основы разработки на C++: белый пояс,Intermediate,9.99,Russian,4.0
Coursera,COVID-19 Contact Tracing For Nursing Professionals,Advanced,0.0,English,5.0
Coursera,Essential Epidemiologic Tools for Public Health Practice,Beginner,0.0,English,3.0
Coursera,Epigenetic Control of Gene Expression,Advanced,9.99,English,1.0
Coursera,Ancient Philosophy: Plato & His Predecessors,Beginner,39.99,English,1.0
Coursera,Becoming a changemaker: Introduction to Social Innovation,Intermediate,9.99,English,3.0
Coursera,Spanish for Successful Communication in Healthcare Settings,Intermediate,9.99,English,4.0
Coursera,Introduction to Systems Engineering,Intermediate,49.0,English,3.0
Coursera,Bayesian Statistics: Techniques and Models,Beginner,0.0,English,1.0
Coursera,Human Rights for Open Societies,Intermediate,0.0,English,4.0
Coursera,The Introduction to Quantum Computing,Beginner,9.99,English,1.0
Coursera,Intercultural Management,All Levels,0.0,English,5.0
Coursera,Get Interactive: Practical Teaching with Technology,Advanced,9.99,English,5.0
Coursera,Global Financial Markets and Instruments,All Levels,49.0,English,5.0
Coursera,Write Your First Novel,Advanced,49.0,English,3.0
Coursera,Développement psychologique de l'enfant,All Levels,0.0,French,5.0
Coursera,Songwriting: Writing the Lyrics,Advanced,39.99,English,5.0
Coursera,"Applied Plotting, Charting & Data Representation in Python",Beginner,39.99,English,3.0
Coursera,Systems Thinking In Public Health,Beginner,39.99,English,5.0
Coursera,Excel Skills for Business: Advanced,Beginner,0.0,English,4.0
Coursera,Introduction to Neuroeconomics: How the Brain Makes Decisions,Advanced,9.99,English,4.0
Coursera,Community Organizing for Social Justice,All Levels,39.99,English,5.0
Coursera,The Global Financial Crisis,Advanced,9.99,English,5.0
Coursera,Renewable Energy and Green Building Entrepreneurship,Beginner,39.99,English,5.0
Coursera,Privacy Law and Data Protection,Intermediate,9.99,English,4.0
Coursera,Digital Business Models,All Levels,9.99,English,3.0
Coursera,Reliable Google Cloud Infrastructure: Design and Process,Intermediate,0.0,English,3.0
Coursera,"Big Data Essentials: HDFS, MapReduce and Spark RDD",Advanced,0.0,English,4.0
Coursera,Dermatology: Trip to skin,All Levels,9.99,English,5.0
Coursera,Sustainable Tourism – promoting environmental public health,Intermediate,0.0,English,3.0
Coursera,Social Impact Strategy: Tools for Entrepreneurs and Innovators,Intermediate,0.0,English,5.0
Coursera,C for Everyone: Programming Fundamentals,Intermediate,0.0,English,4.0
Coursera,Introduction to Structured Query Language (SQL),All Levels,39.99,English,1.0
Coursera,Social and Economic Networks:  Models and Analysis,All Levels,9.99,English,1.0
Coursera,The Truth About Cats and Dogs,Advanced,0.0,English,5.0
Coursera,Sports and Society,Intermediate,0.0,English,5.0
Coursera,Fundamentals of Scalable Data Science,Beginner,9.99,English,4.0
Coursera,Web Application Technologies and Django,Beginner,0.0,English,4.0
Coursera,Curanderismo: Traditional Healing Using Plants,Intermediate,49.0,English,1.0
Coursera,Applied Machine Learning in Python,All Levels,59.0,English,4.0
Coursera,Troubleshooting and Debugging Techniques,Beginner,0.0,English,3.0
Coursera,Introduction to C# Programming and Unity,Intermediate,49.0,English,5.0
Coursera,The Science of Success: What Researchers Know that You Should Know,All Levels,0.0,English,5.0
Coursera,Getting Started With Music Theory,Beginner,39.99,English,5.0
Coursera,The Horse Course: Introduction to Basic Care and Management,All Levels,39.99,English,4.0
Coursera,Verb Tenses and Passives,Intermediate,0.0,English,5.0
Coursera,Gestión de organizaciones efectivas,Beginner,0.0,Spanish,4.0
Coursera,Introduction to Big Data,Intermediate,9.99,English,4.0
Coursera,Philosophy and the Sciences: Introduction to the Philosophy of Cognitive Sciences,Beginner,39.99,English,4.0
Coursera,Schizophrenia,Intermediate,9.99,English,5.0
Coursera,Ecology: Ecosystem Dynamics and Conservation,All Levels,49.0,English,5.0
Coursera,Introduction to Game Development,Beginner,59.0,English,4.0
Coursera,Practical Time Series Analysis,All Levels,0.0,English,4.0
Coursera,VLSI CAD Part I: Logic,Advanced,9.99,English,5.0
Coursera,Six Sigma and the Organization (Advanced),Beginner,49.0,English,5.0
Coursera,Introduction to Machine Learning,All Levels,9.99,English,3.0
Coursera,Entrepreneurship 2: Launching your Start-Up,Intermediate,49.0,English,5.0
Coursera,Nanotechnology: A Maker’s Course,Intermediate,59.0,English,5.0
Coursera,Creative Problem Solving,All Levels,39.99,English,2.0
Coursera,"Sleep: Neurobiology, Medicine, and Society",Beginner,0.0,English,4.0
Coursera,COVID-19: What You Need to Know (CME Eligible),All Levels,0.0,English,5.0
Coursera,Classical Sociological Theory,Beginner,9.99,English,5.0
Coursera,Electric Industry Operations and Markets,Advanced,0.0,English,4.0
Coursera,Preparing for the Google Cloud Professional Cloud Architect Exam,All Levels,0.0,English,4.0
Coursera,Effective Business Presentations with Powerpoint,Beginner,49.0,English,3.0
Coursera,More Introduction to Financial Accounting,Beginner,9.99,English,3.0
Coursera,Cryptocurrency and Blockchain: An Introduction to Digital Currencies,All Levels,0.0,English,4.0
Coursera,Think Again I: How to Understand Arguments,Advanced,0.0,English,5.0
Coursera,Developing Your Musicianship,Intermediate,39.99,English,2.0
Coursera,Introduction to Operations Management,All Levels,0.0,English,5.0
Coursera,The Oral Cavity: Portal to Health and Disease,All Levels,0.0,English,5.0
Coursera,Preparing for the Google Cloud Associate Cloud Engineer Exam,Beginner,9.99,English,3.0
Coursera,Fundamental Neuroscience for Neuroimaging,Beginner,0.0,English,5.0
Coursera,European Business Law: Understanding the Fundamentals,Beginner,9.99,English,2.0
Coursera,Teach English Now! Teaching Language Online,Beginner,9.99,English,4.0
Coursera,Front-End Web Development with React,Advanced,0.0,English,4.0
Coursera,Music Business Foundations,Beginner,39.99,English,5.0
Coursera,Introduction to Business Analytics: Communicating with Data,Intermediate,49.0,English,2.0
Coursera,Machine Learning Foundations: A Case Study Approach,All Levels,9.99,English,4.0
Coursera,Accounting Analytics,Beginner,59.0,English,4.0
Coursera,Strategic Business Management - Microeconomics,Beginner,0.0,English,4.0
Coursera,"Epidemics, Pandemics and Outbreaks",Advanced,0.0,English,5.0
Coursera,Roman Architecture,All Levels,49.0,English,5.0
Coursera,Research Data Management and Sharing,Advanced,9.99,English,4.0
Coursera,Introduction to Genomic Technologies,Intermediate,0.0,English,5.0
Coursera,Strategic Management,Beginner,9.99,English,5.0
Coursera,Cybersecurity Compliance Framework & System Administration,Intermediate,9.99,English,5.0
Coursera,Legal Tech & Startups,Intermediate,9.99,English,5.0
Coursera,Introduction to Chemistry:  Reactions and Ratios,Advanced,0.0,English,5.0
Coursera,The Science of Stem Cells,Intermediate,39.99,English,5.0
Coursera,The Business of Product Management I,Beginner,0.0,English,5.0
Coursera,Positive Psychology: Resilience Skills,Beginner,0.0,English,4.0
Coursera,AI for Medical Prognosis,All Levels,9.99,English,5.0
Coursera,Antibiotic Stewardship,Beginner,49.0,English,4.0
Coursera,EMT Foundations,All Levels,9.99,English,5.0
Coursera,Industrial IoT on Google Cloud Platform,Intermediate,9.99,English,4.0
Coursera,"Penetration Testing, Incident Response and Forensics",Beginner,0.0,English,3.0
Coursera,Database Management Essentials,Advanced,49.0,English,4.0
Coursera,Everyday Chinese Medicine,Intermediate,9.99,English,5.0
Coursera,Fundamentals of Machine Learning for Healthcare,All Levels,0.0,English,5.0
Coursera,Magic in the Middle Ages,Advanced,0.0,English,4.0
Coursera,Challenging Forensic Science: How Science Should Speak to Court,Beginner,9.99,English,5.0
Coursera,Exploring Renewable Energy Schemes,Intermediate,0.0,English,5.0
Coursera,Paleontology: Theropod Dinosaurs and the Origin of Birds,All Levels,0.0,English,5.0
Coursera,Corporate Strategy,Intermediate,9.99,English,5.0
Coursera,Getting Started with Essay Writing,Beginner,0.0,English,4.0
Coursera,Actualización en el manejo del paciente con diabetes mellitus tipo 2,Intermediate,39.99,Spanish,5.0
Coursera,Mastering Final Cut Pro,All Levels,0.0,English,2.0
Coursera,Tricky American English Pronunciation,Advanced,9.99,English,5.0
Coursera,Managing an Agile Team,Beginner,0.0,English,2.0
Coursera,"Competencias Laborales: Perfiles, Evaluación y Capacitación.",Advanced,49.0,Spanish,4.0
Coursera,Getting started with TensorFlow 2,Advanced,39.99,English,4.0
Coursera,Geopolitics of Europe,All Levels,49.0,English,2.0
Coursera,Osteoarchaeology: The Truth in Our Bones,Beginner,0.0,English,4.0
Coursera,Mathematics for Machine Learning: PCA,Intermediate,0.0,English,3.0
Coursera,Object Oriented Programming in Java,Intermediate,59.0,English,3.0
Coursera,Embedded Software and Hardware Architecture,Advanced,0.0,English,5.0
Coursera,Memoir and Personal Essay: Managing Your Relationship with the Reader,Beginner,39.99,English,4.0
Coursera,Математика и Python для анализа данных,Beginner,49.0,Russian,2.0
Coursera,Hacia una práctica constructivista en el aula,Advanced,39.99,Spanish,5.0
Coursera,Hypothesis-Driven Development,Beginner,9.99,English,3.0
Coursera,Introduction to Molecular Spectroscopy,All Levels,59.0,English,4.0
Coursera,Managing as a Coach,Advanced,0.0,English,3.0
edX,How to Learn Online,Beginner,49.0,English,4.0
edX,Programming for Everybody (Getting Started with Python),Beginner,49.0,English,5.0
edX,CS50's Introduction to Computer Science,Beginner,90.0,English,4.0
edX,The Analytics Edge,Intermediate,199.0,English,4.0
edX,Marketing Analytics: Marketing Measurement Strategy,Beginner,249.0,English,3.0
edX,Introduction to Project Management,Beginner,199.0,English,4.0
edX,Leading High-Performing Teams,Intermediate,5.0,English,5.0
edX,The Foundations of Happiness at Work,Beginner,199.0,English,4.0
edX,"Managing Study, Stress and Mental Health at University",Beginner,49.0,English,5.0
edX,Six Sigma: Define and Measure,Beginner,99.0,English,3.0
edX,Fat Chance: Probability from the Ground Up,Beginner,49.0,English,4.0
edX,Chasing your Dream: How to End Procrastination and Get a Job You Love,Beginner,49.0,English,1.0
edX,Bitcoin and Cryptocurrencies,Beginner,99.0,English,2.0
edX,English Grammar and Style,Beginner,99.0,English,3.0
edX,Ethics in Action,Intermediate,49.0,English,1.0
edX,Introduction to FinTech,Beginner,199.0,English,2.0
edX,Data Science: R Basics,Beginner,49.0,English,5.0
edX,Python Basics for Data Science,Beginner,39.0,English,4.0
edX,The Science of Beer,Beginner,49.0,English,3.0
edX,Strategic Social Media Marketing,Advanced,399.0,English,5.0
edX,CS50's Introduction to Artificial Intelligence with Python,Beginner,199.0,English,4.0
edX,CS50's Introduction to Game Development,Intermediate,149.0,English,2.0
edX,Rhetoric: The Art of Persuasive Writing and Public Speaking,Beginner,99.0,English,5.0
edX,CS50's Web Programming with Python and JavaScript,Intermediate,90.0,English,5.0
edX,Contract Law: From Trust to Promise to Contract,Intermediate,125.0,English,4.0
edX,"Fundamentals of Neuroscience, Part 1: The Electrical Properties of the Neuron",Beginner,99.0,English,1.0
edX,Justice,Beginner,99.0,English,4.0
edX,Data Science: Machine Learning,Beginner,49.0,English,5.0
edX,Child Protection: Children's Rights in Theory and Practice,Beginner,99.0,English,4.0
edX,IELTS Academic Test Preparation,Beginner,99.0,English,2.0
edX,The Architectural Imagination,Beginner,99.0,English,5.0
edX,TOEFL® Test Preparation: The Insider’s Guide,Beginner,49.0,English,4.0
edX,Principles of Biochemistry,Intermediate,199.0,English,4.0
edX,Using Python for Research,Intermediate,99.0,English,3.0
edX,Hinduism Through Its Scriptures,Beginner,99.0,English,5.0
edX,Basic Spanish 1: Getting Started,Beginner,40.0,English,4.0
edX,The Health Effects of Climate Change,Beginner,99.0,English,2.0
